year,country,scale
1973,SouthGeorgiaandtheSouthSandwichIslands,5.7
1973,Vanuatu,6.2
1973,RussianFederation,5.9
1973,SouthGeorgiaandtheSouthSandwichIslands,5.5
1973,SouthGeorgiaandtheSouthSandwichIslands,5.5
1973,Indonesia,5.6
1973,Vanuatu,6.8
1973,UnitedStatesofAmerica,5.8
1973,Indonesia,6.0
1973,Tonga,5.9
1973,Tonga,5.7
1973,Japan,5.6
1973,Tonga,6.8
1973,Vanuatu,7.3
1973,Vanuatu,5.6
1973,Vanuatu,5.5
1973,Vanuatu,5.5
1973,Vanuatu,5.5
1973,Vanuatu,6.9
1973,RussianFederation,6.0
1973,Tonga,6.2
1973,Vanuatu,6.6
1973,NewZealand,5.6
1974,Chile,7.1
1974,Japan,5.5
1974,Vanuatu,5.5
1974,Indonesia,5.5
1974,Peru,6.1
1974,Vanuatu,5.5
1974,Ecuador,5.5
1974,Argentina,5.7
1974,Vanuatu,7.1
1974,Vanuatu,5.5
1974,Vanuatu,6.2
1974,SolomonIslands,5.5
1974,NewZealand,5.6
1974,China,5.7
1974,Indonesia,5.5
1974,RussianFederation,5.5
1974,Japan,5.7
1974,NorthernMarianaIslands,5.7
1974,Mexico,6.1
1974,Indonesia,5.7
1974,Indonesia,6.3
1974,SolomonIslands,5.6
1974,SolomonIslands,7.3
1974,SolomonIslands,5.8
1974,SolomonIslands,7.4
1974,SolomonIslands,5.5
1974,PapuaNewGuinea,5.5
1974,SolomonIslands,5.5
1974,SolomonIslands,5.6
1974,Indonesia,5.8
1974,Indonesia,5.6
1974,SolomonIslands,5.6
1974,SolomonIslands,6.0
1974,UnitedStatesofAmerica,6.5
1974,Vanuatu,5.8
1974,Indonesia,5.5
1974,India,6.0
1974,Philippines,6.1
1974,Japan,6.6
1974,Guam,5.5
1974,NewZealand,6.2
1974,CostaRica,6.2
1974,Japan,6.0
1974,Vanuatu,6.1
1974,Nicaragua,5.7
1974,Indonesia,6.3
1974,SolomonIslands,6.5
1974,SolomonIslands,5.8
1974,SolomonIslands,5.5
1974,Ecuador,5.6
1974,Antarctica(theterritorySouthof60degS),5.5
1974,RussianFederation,5.8
1974,Vanuatu,5.8
1974,Indonesia,5.7
1974,Samoa,6.0
1974,PapuaNewGuinea,5.5
1974,Fiji,6.1
1974,Guam,5.8
1974,Nepal,5.7
1974,Indonesia,5.6
1974,PapuaNewGuinea,5.7
1974,UnitedStatesofAmerica,5.9
1974,France,5.5
1974,France,5.6
1974,Peru,5.7
1974,Vanuatu,5.5
1974,Taiwan,5.5
1974,Vanuatu,5.6
1974,Japan,5.7
1974,Fiji,6.0
1974,Japan,7.0
1974,Indonesia,5.6
1974,China,6.8
1974,Indonesia,6.0
1974,Chile,5.6
1974,RussianFederation,6.5
1974,Nicaragua,5.6
1974,Peru,5.9
1974,Japan,5.6
1974,Indonesia,5.8
1974,Vanuatu,6.0
1974,Fiji,5.6
1974,RussianFederation,5.5
1974,Mexico,6.3
1974,Tonga,6.1
1974,Australia,5.5
1974,PapuaNewGuinea,5.7
1974,Tonga,6.0
1974,Peru,5.6
1974,Venezuela,6.1
1974,UnitedStatesofAmerica,5.5
1974,SolomonIslands,5.7
1974,PapuaNewGuinea,5.6
1974,SouthGeorgiaandtheSouthSandwichIslands,5.9
1974,PapuaNewGuinea,5.6
1974,Japan,6.1
1974,PapuaNewGuinea,5.9
1974,Vanuatu,5.7
1974,Bolivia,5.9
1974,Mongolia,7.3
1974,Japan,6.0
1974,Panama,7.2
1974,Colombia,5.5
1974,Panama,5.7
1974,Indonesia,5.5
1974,Tonga,5.8
1974,PapuaNewGuinea,5.7
1974,Guatemala,5.7
1974,Vanuatu,5.7
1974,SouthGeorgiaandtheSouthSandwichIslands,5.5
1974,NewZealand,5.8
1974,RussianFederation,6.3
1974,RussianFederation,5.8
1974,RussianFederation,6.0
1974,Afghanistan,7.1
1974,UnitedStatesofAmerica,6.1
1974,UnitedStatesofAmerica,6.3
1974,Japan,5.5
1974,Indonesia,5.6
1974,Tonga,5.7
1974,Japan,6.0
1974,Peru,5.6
1974,China,7.1
1974,KyrgyzRepublic,5.7
1974,KyrgyzRepublic,6.1
1974,Fiji,6.1
1974,UnitedStatesofAmerica,5.9
1974,Fiji,6.3
1974,PapuaNewGuinea,5.5
1974,SolomonIslands,5.5
1974,UnitedStatesofAmerica,5.8
1974,Chile,7.1
1974,Indonesia,5.6
1974,Colombia,5.7
1974,UnitedStatesofAmerica,5.6
1974,KyrgyzRepublic,5.9
1974,Argentina,5.5
1974,Indonesia,5.6
1974,Philippines,5.5
1974,LibyanArabJamahiriya,5.6
1974,Indonesia,5.5
1974,PapuaNewGuinea,5.8
1974,SolomonIslands,5.5
1974,France,5.5
1974,PapuaNewGuinea,5.7
1974,NewZealand,5.7
1974,Argentina,5.5
1974,Japan,5.6
1974,PapuaNewGuinea,5.8
1974,Indonesia,5.5
1974,Tonga,6.3
1974,RussianFederation,5.7
1974,Gabon,6.2
1974,Japan,6.1
1974,Colombia,5.8
1974,China,5.5
1974,RussianFederation,6.9
1974,Peru,5.6
1974,Peru,8.1
1974,Pakistan,5.9
1974,SouthGeorgiaandtheSouthSandwichIslands,5.5
1974,AntiguaandBarbuda,6.9
1974,RussianFederation,6.4
1974,Japan,5.9
1974,Japan,6.8
1974,Indonesia,5.7
1974,Japan,6.0
1974,Japan,5.7
1974,Japan,5.5
1974,NewZealand,5.7
1974,PapuaNewGuinea,5.5
1974,PapuaNewGuinea,5.7
1974,PapuaNewGuinea,5.8
1974,Fiji,6.2
1974,PapuaNewGuinea,7.1
1974,Mexico,5.6
1974,Indonesia,6.3
1974,Japan,5.8
1974,Tonga,5.6
1974,Japan,5.9
1974,Peru,7.1
1974,Indonesia,6.1
1974,Fiji,6.1
1974,UnitedStatesofAmerica,5.7
1974,Indonesia,5.8
1974,UnitedStatesofAmerica,5.6
1974,Japan,5.6
1974,Philippines,5.5
1974,Philippines,5.7
1974,PapuaNewGuinea,6.1
1974,PapuaNewGuinea,5.6
1974,Vanuatu,6.2
1974,Argentina,5.5
1974,UnitedStatesofAmerica,5.5
1974,Philippines,5.6
1974,Indonesia,6.5
1974,Indonesia,6.9
1974,Peru,6.0
1974,UnitedStatesofAmerica,5.8
1974,Panama,5.8
1974,Tonga,6.1
1974,Tonga,5.6
1974,Indonesia,6.8
1974,Pakistan,6.2
1974,UnitedStatesofAmerica,5.6
1975,UnitedStatesofAmerica,5.9
1975,Indonesia,5.6
1975,Japan,5.7
1975,Indonesia,5.9
1975,UnitedStatesofAmerica,5.6
1975,Indonesia,5.6
1975,Indonesia,6.5
1975,Indonesia,5.6
1975,China,6.0
1975,Indonesia,5.5
1975,Tonga,5.8
1975,Indonesia,5.6
1975,India,6.8
1975,India,5.8
1975,Indonesia,5.5
1975,Japan,5.7
1975,Japan,5.8
1975,Colombia,6.5
1975,Indonesia,5.7
1975,UnitedStatesofAmerica,5.5
1975,UnitedStatesofAmerica,7.1
1975,Indonesia,5.5
1975,China,7.0
1975,PapuaNewGuinea,6.4
1975,Indonesia,5.6
1975,PapuaNewGuinea,5.7
1975,Thailand,5.9
1975,Mexico,5.8
1975,UnitedStatesofAmerica,6.5
1975,Tonga,6.9
1975,Philippines,5.6
1975,SolomonIslands,5.5
1975,Indonesia,5.5
1975,PapuaNewGuinea,5.6
1975,Chile,5.5
1975,PapuaNewGuinea,5.8
1975,Fiji,5.8
1975,Indonesia,6.6
1975,Vanuatu,5.6
1975,Venezuela,5.5
1975,SouthGeorgiaandtheSouthSandwichIslands,5.5
1975,Iran,6.1
1975,Chile,6.9
1975,France,6.0
1975,Turkey,5.9
1975,Indonesia,6.0
1975,Peru,6.2
1975,China,5.8
1975,Taiwan,6.6
1975,Argentina,5.7
1975,Turkey,6.7
1975,UnitedStatesofAmerica,6.0
1975,Somalia,5.6
1975,Indonesia,5.5
1975,NewZealand,5.5
1975,Madagascar,5.6
1975,Venezuela,6.1
1975,RussianFederation,5.5
1975,Colombia,6.1
1975,RussianFederation,6.2
1975,RussianFederation,6.2
1975,Indonesia,5.6
1975,Japan,5.7
1975,PapuaNewGuinea,6.1
1975,Peru,5.8
1975,Philippines,5.5
1975,Norway,6.5
1975,RussianFederation,5.6
1975,Japan,6.1
1975,Mexico,6.2
1975,China,6.3
1975,NewZealand,5.7
1975,Turkey,5.6
1975,Japan,5.7
1975,China,6.1
1975,Tonga,5.6
1975,Japan,5.9
1975,NewZealand,5.5
1975,Chile,7.7
1975,RussianFederation,5.5
1975,RussianFederation,5.5
1975,Indonesia,6.3
1975,Tonga,6.0
1975,Indonesia,5.7
1975,Canada,5.6
1975,Taiwan,6.8
1975,Tonga,5.5
1975,PapuaNewGuinea,5.6
1975,Indonesia,6.0
1975,Chile,5.5
1975,Myanmar,5.7
1975,Philippines,5.8
1975,China,5.8
1975,Peru,5.5
1975,Peru,5.5
1975,Fiji,5.8
1975,PapuaNewGuinea,5.8
1975,UnitedStatesofAmerica,5.7
1975,PapuaNewGuinea,5.5
1975,Fiji,5.5
1975,NewZealand,5.7
1975,RussianFederation,7.0
1975,RussianFederation,5.6
1975,RussianFederation,5.7
1975,RussianFederation,5.8
1975,RussianFederation,5.6
1975,Philippines,5.8
1975,RussianFederation,6.4
1975,NewZealand,5.7
1975,Chile,5.6
1975,RussianFederation,6.0
1975,RussianFederation,6.2
1975,RussianFederation,5.5
1975,PapuaNewGuinea,6.5
1975,RussianFederation,6.1
1975,RussianFederation,5.5
1975,UnitedStatesofAmerica,5.9
1975,Japan,5.6
1975,Mexico,6.5
1975,Myanmar,5.9
1975,Philippines,5.9
1975,SolomonIslands,5.8
1975,Vanuatu,5.6
1975,NewZealand,5.7
1975,Indonesia,5.5
1975,NewZealand,6.2
1975,NewZealand,6.1
1975,RussianFederation,5.6
1975,PapuaNewGuinea,7.5
1975,PapuaNewGuinea,7.3
1975,PapuaNewGuinea,5.5
1975,PapuaNewGuinea,6.7
1975,Indonesia,5.7
1975,PapuaNewGuinea,5.7
1975,PapuaNewGuinea,6.2
1975,PapuaNewGuinea,5.5
1975,PapuaNewGuinea,5.5
1975,PapuaNewGuinea,5.5
1975,SolomonIslands,6.1
1975,PapuaNewGuinea,5.7
1975,Tonga,5.6
1975,Indonesia,5.5
1975,PapuaNewGuinea,5.7
1975,India,5.5
1975,Indonesia,6.1
1975,Indonesia,5.8
1975,PapuaNewGuinea,5.8
1975,PapuaNewGuinea,5.6
1975,UnitedStatesofAmerica,5.7
1975,UnitedStatesofAmerica,6.0
1975,Peru,5.9
1975,Japan,5.5
1975,PapuaNewGuinea,6.3
1975,Indonesia,5.6
1975,Argentina,6.1
1975,Indonesia,5.7
1975,Peru,5.5
1975,PapuaNewGuinea,5.5
1975,Japan,5.5
1975,RussianFederation,6.6
1975,Peru,5.7
1975,Fiji,5.5
1975,Mexico,5.6
1975,Fiji,5.6
1975,PapuaNewGuinea,5.6
1975,RussianFederation,5.7
1975,Philippines,5.8
1975,Chile,5.7
1975,Japan,5.5
1975,Indonesia,5.9
1975,Turkey,6.7
1975,RussianFederation,5.5
1975,SolomonIslands,5.7
1975,RussianFederation,5.5
1975,Japan,5.8
1975,PapuaNewGuinea,5.6
1975,Tonga,6.5
1975,Mexico,5.7
1975,PapuaNewGuinea,5.5
1975,Indonesia,6.1
1975,Peru,5.8
1975,Indonesia,6.0
1975,Indonesia,7.0
1975,Indonesia,5.8
1975,Indonesia,5.5
1975,RussianFederation,5.6
1975,Afghanistan,6.7
1975,SolomonIslands,5.6
1975,Afghanistan,6.4
1975,Panama,5.8
1975,Philippines,5.5
1975,Vanuatu,6.0
1975,Vanuatu,5.6
1975,Vanuatu,5.6
1975,PapuaNewGuinea,5.6
1975,Indonesia,5.7
1975,Indonesia,6.1
1975,SouthGeorgiaandtheSouthSandwichIslands,5.5
1975,Philippines,6.1
1975,Philippines,6.3
1975,SouthGeorgiaandtheSouthSandwichIslands,5.7
1975,Philippines,5.8
1975,Indonesia,5.6
1975,Philippines,5.9
1975,Philippines,5.9
1975,Chile,6.3
1975,Peru,5.5
1975,Japan,5.9
1975,Fiji,5.5
1975,Philippines,5.7
1975,Philippines,7.5
1975,UnitedStatesofAmerica,5.7
1975,Guam,7.1
1975,Fiji,5.8
1975,Philippines,5.5
1975,SolomonIslands,5.6
1975,Philippines,5.6
1975,Philippines,5.5
1975,Japan,5.5
1975,Indonesia,5.5
1975,Mexico,5.9
1975,Philippines,6.0
1975,PapuaNewGuinea,5.6
1975,PapuaNewGuinea,5.5
1975,RussianFederation,5.5
1975,Indonesia,5.5
1975,Philippines,5.7
1975,Indonesia,5.8
1975,SolomonIslands,6.1
1975,SouthGeorgiaandtheSouthSandwichIslands,5.8
1975,UnitedStatesofAmerica,7.5
1975,PapuaNewGuinea,5.5
1975,Micronesia,6.6
1975,UnitedStatesofAmerica,6.3
1975,Indonesia,5.6
1975,RussianFederation,5.7
1975,Philippines,5.7
1975,PapuaNewGuinea,5.8
1975,Philippines,5.7
1975,Samoa,6.2
1975,RussianFederation,5.6
1975,Peru,5.8
1975,Philippines,5.5
1975,Indonesia,6.2
1975,SolomonIslands,5.8
1975,PapuaNewGuinea,5.5
1975,SolomonIslands,5.8
1975,SouthGeorgiaandtheSouthSandwichIslands,5.5
1975,SolomonIslands,5.7
1975,PapuaNewGuinea,6.4
1975,Tonga,7.7
1975,RussianFederation,5.7
1975,UnitedStatesofAmerica,5.5
1975,Indonesia,5.5
1975,Chile,6.5
1975,Timor-Leste,5.5
1975,Greece,5.5
1976,NewZealand,7.3
1976,NewZealand,5.5
1976,NewZealand,5.5
1976,Tonga,5.6
1976,Vanuatu,5.5
1976,Japan,5.7
1976,RussianFederation,6.1
1976,RussianFederation,5.7
1976,Chile,5.5
1976,Indonesia,5.5
1976,NewZealand,5.5
1976,RussianFederation,5.7
1976,Indonesia,5.5
1976,Vanuatu,6.3
1976,Iceland,6.2
1976,Tonga,5.7
1976,NewZealand,7.8
1976,NewZealand,7.9
1976,NewZealand,5.5
1976,NewZealand,5.9
1976,NewZealand,6.4
1976,NewZealand,5.7
1976,NewZealand,5.7
1976,NewZealand,5.5
1976,NewZealand,6.1
1976,NewZealand,5.5
1976,NewZealand,5.5
1976,NewZealand,5.8
1976,NewZealand,5.6
1976,NewZealand,5.6
1976,NewZealand,5.5
1976,Norway,5.9
1976,NewZealand,5.5
1976,Greece,5.7
1976,NewZealand,5.8
1976,PapuaNewGuinea,5.5
1976,RussianFederation,7.2
1976,RussianFederation,5.6
1976,RussianFederation,5.6
1976,RussianFederation,5.5
1976,RussianFederation,5.6
1976,RussianFederation,5.6
1976,RussianFederation,5.6
1976,RussianFederation,5.6
1976,Indonesia,6.6
1976,NewZealand,6.2
1976,RussianFederation,5.6
1976,RussianFederation,6.0
1976,Tonga,5.5
1976,NewZealand,5.9
1976,NewZealand,5.5
1976,Indonesia,5.5
1976,Mexico,5.6
1976,Tonga,5.5
1976,Tonga,5.6
1976,RussianFederation,5.6
1976,Guatemala,7.5
1976,Chile,5.6
1976,Japan,5.5
1976,PapuaNewGuinea,5.9
1976,Guatemala,5.6
1976,PapuaNewGuinea,5.7
1976,Samoa,5.9
1976,PapuaNewGuinea,5.5
1976,Vanuatu,5.6
1976,Philippines,5.5
1976,Philippines,5.8
1976,Tonga,5.7
1976,Indonesia,5.6
1976,Philippines,6.5
1976,NewZealand,5.9
1976,NewZealand,5.5
1976,PapuaNewGuinea,5.5
1976,Cuba,5.9
1976,France,5.6
1976,France,5.6
1976,Indonesia,5.7
1976,PapuaNewGuinea,5.8
1976,Taiwan,5.8
1976,Canada,5.8
1976,PapuaNewGuinea,5.5
1976,Indonesia,5.6
1976,Chile,5.5
1976,NewZealand,5.6
1976,PapuaNewGuinea,5.7
1976,Vanuatu,6.9
1976,SolomonIslands,6.0
1976,SolomonIslands,5.5
1976,NewZealand,5.6
1976,France,5.7
1976,PapuaNewGuinea,6.1
1976,Indonesia,5.5
1976,Afghanistan,5.5
1976,Taiwan,5.7
1976,NewZealand,5.5
1976,NewZealand,7.1
1976,SouthGeorgiaandtheSouthSandwichIslands,5.7
1976,Philippines,5.5
1976,Ecuador,5.8
1976,France,5.5
1976,France,5.9
1976,NewZealand,5.8
1976,Guam,5.5
1976,Vanuatu,5.7
1976,Japan,5.5
1976,SouthGeorgiaandtheSouthSandwichIslands,5.7
1976,China,5.5
1976,PapuaNewGuinea,6.3
1976,Uzbekistan,6.7
1976,Uzbekistan,6.0
1976,Ecuador,6.7
1976,Fiji,6.3
1976,Chile,5.5
1976,Japan,5.5
1976,UnitedStatesofAmerica,5.5
1976,PapuaNewGuinea,5.5
1976,Japan,5.5
1976,Turkey,5.5
1976,Indonesia,5.5
1976,PapuaNewGuinea,5.5
1976,PapuaNewGuinea,5.5
1976,Tonga,5.5
1976,NewZealand,6.5
1976,Tonga,5.8
1976,NewZealand,7.1
1976,Italy,6.5
1976,Chile,5.5
1976,PapuaNewGuinea,5.9
1976,PapuaNewGuinea,5.5
1976,PapuaNewGuinea,5.9
1976,SolomonIslands,5.6
1976,Greece,6.4
1976,PapuaNewGuinea,5.6
1976,Peru,6.8
1976,Uzbekistan,6.7
1976,Peru,5.5
1976,Colombia,5.8
1976,NewZealand,6.0
1976,Tonga,5.5
1976,Indonesia,5.8
1976,PapuaNewGuinea,5.8
1976,Japan,5.5
1976,PapuaNewGuinea,6.0
1976,NewZealand,5.8
1976,PapuaNewGuinea,5.9
1976,PapuaNewGuinea,5.9
1976,Peru,5.8
1976,NewZealand,5.7
1976,China,6.7
1976,China,6.7
1976,Indonesia,5.5
1976,Chile,6.0
1976,China,6.0
1976,China,5.5
1976,PapuaNewGuinea,7.2
1976,Japan,5.6
1976,SolomonIslands,6.2
1976,PapuaNewGuinea,5.8
1976,SolomonIslands,5.6
1976,Philippines,6.6
1976,Mexico,6.4
1976,Vanuatu,5.6
1976,China,5.9
1976,Indonesia,5.6
1976,PapuaNewGuinea,5.5
1976,SolomonIslands,5.5
1976,Indonesia,5.7
1976,Peru,5.6
1976,Indonesia,6.4
1976,Peru,5.5
1976,Japan,5.8
1976,Indonesia,7.0
1976,Indonesia,5.7
1976,Indonesia,7.2
1976,Indonesia,5.8
1976,Indonesia,5.5
1976,Indonesia,6.5
1976,Indonesia,5.6
1976,SouthAfrica,5.6
1976,Panama,6.8
1976,Panama,5.6
1976,Panama,7.3
1976,Panama,5.6
1976,Indonesia,6.5
1976,Indonesia,5.5
1976,Indonesia,5.5
1976,PapuaNewGuinea,6.6
1976,Indonesia,5.8
1976,China,6.1
1976,Indonesia,5.5
1976,PapuaNewGuinea,5.9
1976,SouthGeorgiaandtheSouthSandwichIslands,5.5
1976,Malaysia,6.2
1976,China,7.6
1976,China,7.0
1976,Vanuatu,6.3
1976,Vanuatu,5.6
1976,KyrgyzRepublic,5.8
1976,RussianFederation,6.2
1976,NewZealand,6.4
1976,Vanuatu,6.9
1976,India,5.7
1976,Tonga,5.6
1976,Colombia,5.6
1976,Indonesia,6.3
1976,Myanmar,5.7
1976,China,6.7
1976,Philippines,8.0
1976,Philippines,5.8
1976,Philippines,5.5
1976,Philippines,5.9
1976,Philippines,7.1
1976,Philippines,5.6
1976,Philippines,5.6
1976,Philippines,5.6
1976,NewZealand,5.8
1976,Chile,5.6
1976,Indonesia,6.3
1976,China,6.2
1976,UnitedStatesofAmerica,5.5
1976,China,6.4
1976,Philippines,5.9
1976,Philippines,5.7
1976,SouthGeorgiaandtheSouthSandwichIslands,5.9
1976,Vanuatu,5.6
1976,SolomonIslands,5.5
1976,Vanuatu,5.6
1976,Indonesia,5.6
1976,SolomonIslands,5.6
1976,Philippines,5.6
1976,Italy,5.5
1976,Indonesia,5.7
1976,Italy,5.8
1976,Italy,5.9
1976,PapuaNewGuinea,5.9
1976,Zambia,5.7
1976,Mexico,5.5
1976,RussianFederation,5.8
1976,China,5.7
1976,Philippines,5.5
1976,NewZealand,6.6
1976,NewZealand,6.0
1976,SouthGeorgiaandtheSouthSandwichIslands,5.6
1976,PapuaNewGuinea,5.5
1976,NewZealand,5.5
1976,Mexico,5.5
1976,NewZealand,5.5
1976,PapuaNewGuinea,6.3
1976,Ecuador,5.7
1976,Japan,5.5
1976,Philippines,5.6
1976,SolomonIslands,5.8
1976,UnitedStatesofAmerica,5.5
1976,PapuaNewGuinea,5.6
1976,Philippines,5.6
1976,Indonesia,6.8
1976,Indonesia,5.6
1976,PapuaNewGuinea,5.5
1976,PapuaNewGuinea,5.8
1976,Japan,5.5
1976,China,6.3
1976,Iran,5.8
1976,Iran,5.5
1976,Philippines,6.8
1976,Philippines,5.8
1976,Japan,6.2
1976,Tonga,5.7
1976,Colombia,5.5
1976,SouthGeorgiaandtheSouthSandwichIslands,5.5
1976,China,6.3
1976,SolomonIslands,6.4
1976,Indonesia,6.5
1976,Indonesia,5.6
1976,Turkey,7.0
1976,Turkey,5.5
1976,Fiji,6.5
1976,UnitedStatesofAmerica,6.7
1976,Afghanistan,5.7
1976,Chile,7.6
1976,CostaRica,5.8
1976,Chile,5.5
1976,Mexico,5.7
1976,PapuaNewGuinea,5.6
1976,Philippines,5.5
1976,India,5.9
1976,Japan,6.4
1976,China,5.9
1976,Japan,6.4
1976,Japan,5.5
1976,Tonga,5.5
1976,Indonesia,5.5
1976,Indonesia,5.7
1976,Chile,5.6
1976,Chile,5.7
1977,Indonesia,5.7
1977,Indonesia,6.3
1977,China,5.9
1977,Indonesia,6.2
1977,PapuaNewGuinea,6.8
1977,UnitedStatesofAmerica,5.6
1977,SolomonIslands,5.8
1977,Indonesia,5.5
1977,Indonesia,5.7
1977,Philippines,5.6
1977,Japan,5.6
1977,France,5.7
1977,Chile,6.9
1977,Indonesia,5.6
1977,NewZealand,6.0
1977,China,5.7
1977,Indonesia,6.1
1977,Fiji,5.9
1977,Vanuatu,5.7
1977,Indonesia,5.5
1977,SolomonIslands,5.6
1977,PapuaNewGuinea,5.5
1977,Vanuatu,5.6
1977,KyrgyzRepublic,5.9
1977,Argentina,6.7
1977,Tonga,5.7
1977,France,5.6
1977,Indonesia,5.8
1977,Indonesia,5.9
1977,Japan,5.8
1977,Japan,6.1
1977,Japan,5.6
1977,PapuaNewGuinea,5.5
1977,PapuaNewGuinea,6.0
1977,Philippines,6.3
1977,Romania,7.5
1977,Indonesia,5.6
1977,Indonesia,5.5
1977,SolomonIslands,5.7
1977,Indonesia,6.0
1977,Korea,6.9
1977,Peru,5.8
1977,Fiji,5.5
1977,Indonesia,6.1
1977,PapuaNewGuinea,5.9
1977,Philippines,7.3
1977,Philippines,6.0
1977,Guam,5.5
1977,Iran,6.7
1977,Iran,6.0
1977,Iran,5.8
1977,France,6.2
1977,Iran,5.5
1977,France,6.0
1977,Indonesia,5.6
1977,UnitedStatesofAmerica,6.0
1977,Vanuatu,6.0
1977,Iran,5.8
1977,Indonesia,5.7
1977,Guam,5.7
1977,Iran,5.9
1977,Brazil,6.0
1977,Afghanistan,5.5
1977,Indonesia,5.5
1977,SolomonIslands,6.8
1977,SolomonIslands,5.9
1977,SolomonIslands,7.3
1977,SolomonIslands,7.1
1977,SolomonIslands,5.5
1977,SolomonIslands,6.0
1977,SolomonIslands,5.6
1977,SolomonIslands,5.6
1977,Japan,6.2
1977,SolomonIslands,7.4
1977,SolomonIslands,5.8
1977,SolomonIslands,6.0
1977,SolomonIslands,5.6
1977,SolomonIslands,5.8
1977,Philippines,5.7
1977,China,5.5
1977,Myanmar,5.8
1977,Philippines,5.6
1977,Japan,6.5
1977,Philippines,6.0
1977,NorthernMarianaIslands,6.3
1977,Fiji,5.5
1977,Indonesia,6.3
1977,Indonesia,6.0
1977,UnitedStatesofAmerica,6.3
1977,Afghanistan,6.0
1977,Chile,5.7
1977,Iran,6.0
1977,Japan,5.6
1977,Tonga,5.5
1977,Philippines,5.8
1977,Fiji,6.1
1977,Chile,5.6
1977,SolomonIslands,6.0
1977,Indonesia,5.7
1977,RussianFederation,5.6
1977,Tonga,8.1
1977,Tonga,5.5
1977,Indonesia,6.1
1977,Chile,5.5
1977,SolomonIslands,6.0
1977,Indonesia,6.2
1977,Fiji,6.1
1977,Indonesia,5.5
1977,SouthGeorgiaandtheSouthSandwichIslands,5.9
1977,Vanuatu,5.6
1977,Fiji,5.5
1977,Fiji,5.6
1977,Taiwan,5.6
1977,Australia,6.9
1977,Australia,5.5
1977,Philippines,6.9
1977,Tonga,6.3
1977,NorthernMarianaIslands,5.7
1977,SolomonIslands,7.2
1977,SouthGeorgiaandtheSouthSandwichIslands,5.8
1977,Vanuatu,5.5
1977,Panama,5.9
1977,SolomonIslands,5.5
1977,Fiji,5.7
1977,Tonga,6.7
1977,PapuaNewGuinea,5.5
1977,Indonesia,6.0
1977,Indonesia,8.3
1977,Indonesia,5.9
1977,Indonesia,5.7
1977,Indonesia,5.7
1977,Indonesia,5.6
1977,Honduras,6.0
1977,Honduras,6.3
1977,Indonesia,5.6
1977,Indonesia,6.3
1977,Indonesia,6.6
1977,Indonesia,5.5
1977,Indonesia,5.6
1977,Indonesia,6.3
1977,Indonesia,5.6
1977,Indonesia,5.5
1977,Indonesia,5.9
1977,Timor-Leste,7.1
1977,Indonesia,5.5
1977,NewZealand,5.6
1977,PapuaNewGuinea,5.6
1977,Philippines,6.2
1977,Colombia,6.5
1977,Indonesia,6.1
1977,Vanuatu,6.6
1977,UnitedStatesofAmerica,6.6
1977,Japan,5.5
1977,UnitedStatesofAmerica,6.8
1977,UnitedStatesofAmerica,6.7
1977,UnitedStatesofAmerica,5.6
1977,PapuaNewGuinea,5.5
1977,Indonesia,5.5
1977,Tonga,5.5
1977,Greece,5.6
1977,Tonga,6.0
1977,SouthGeorgiaandtheSouthSandwichIslands,6.0
1977,SouthGeorgiaandtheSouthSandwichIslands,5.6
1977,SouthGeorgiaandtheSouthSandwichIslands,5.5
1977,Indonesia,6.2
1977,RussianFederation,6.3
1977,Nicaragua,5.6
1977,Tonga,5.8
1977,Philippines,5.7
1977,Turkey,5.6
1977,Fiji,5.5
1977,Indonesia,5.9
1977,Indonesia,6.4
1977,Indonesia,5.9
1977,Indonesia,5.9
1977,Indonesia,5.7
1977,Indonesia,5.7
1977,Philippines,5.8
1977,Tonga,6.0
1977,Vanuatu,5.5
1977,Indonesia,5.5
1977,RussianFederation,5.7
1977,Indonesia,6.2
1977,RussianFederation,5.5
1977,Indonesia,5.5
1977,Argentina,6.8
1977,France,5.6
1977,PapuaNewGuinea,6.0
1977,Fiji,5.6
1977,Vanuatu,6.1
1977,UnitedStatesofAmerica,6.8
1977,UnitedStatesofAmerica,5.7
1977,UnitedStatesofAmerica,5.9
1977,SolomonIslands,5.5
1977,China,6.4
1977,Indonesia,6.0
1977,Mexico,5.9
1977,Philippines,5.7
1977,SolomonIslands,6.3
1977,Argentina,7.5
1977,Argentina,6.0
1977,Argentina,5.5
1977,Argentina,5.6
1977,UnitedStatesofAmerica,5.8
1977,Argentina,5.8
1977,Argentina,6.0
1977,Argentina,6.3
1977,Philippines,5.9
1977,RussianFederation,5.9
1977,Indonesia,5.7
1977,Fiji,5.6
1977,Argentina,6.1
1977,Fiji,5.6
1977,PapuaNewGuinea,5.9
1977,Indonesia,5.9
1977,Tonga,6.1
1977,Tonga,5.8
1977,Argentina,5.5
1977,Argentina,5.7
1977,RussianFederation,5.6
1977,Philippines,5.6
1977,UnitedStatesofAmerica,5.6
1977,China,5.7
1977,Iran,5.7
1977,RussianFederation,5.5
1977,Japan,6.6
1977,Argentina,5.7
1977,Japan,5.8
1977,Japan,6.0
1977,Japan,6.0
1977,Eritrea,6.6
1977,PapuaNewGuinea,5.7
1977,Italy,5.7
1977,Peru,6.1
1978,Philippines,6.0
1978,RussianFederation,5.5
1978,RussianFederation,5.9
1978,Japan,6.7
1978,RussianFederation,5.5
